"^ COP|P=be|G.T=PR|G.V=STAT|G.M=IND|G.AS=-|R.AFF=ENT:god|R.OBJ=OBJ:lord->ENT:god>>OBJ:creator->ATTR:divine>>OBJ:speaker", [GNSS|0002]
^ ACT|P=ACTV:report-loss|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:father|R.OBJ=OBJ:one-son->ACT:left>>REL:was-lost|R.INFER=REL:assume->ACT:torn-by->ENT:beasts|R.TMP=TMP:since->C.POL=NEG->ACT:see->ENT:him, [GNSS|2338-233D]
^ ACT|P=ACTV:warn|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:father|R.OBJ=OBJ:if->ACT:take->ENT:benjamin>>REL:and->ACT:harm-comes->R.TRG=ENT:him->R.RES=REL:send->OBJ:gray-hairs->ENT:father->LOC:grave->MOD:in-grief, [GNSS|233E-2343]
^ ACT|P=ACTV:state-condition|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:judah|R.OBJ=OBJ:when->ACT:return->R.TO=ENT:father->R.WITHOUT=ENT:boy->REL:whose-life->REL:entwined-with->ENT:father, [GNSS|2344-234B]
^ ACT|P=ACTV:warn|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:judah|R.OBJ=OBJ:when->ENT:he->ACT:see->ENT:boy->STATE:missing->R.RES=REL:he->ACT:die>>REL:and->ENT:we->ACT:send->OBJ:gray-hairs->ENT:father->MOD:in-grief->LOC:to-grave, [GNSS|234C-2356]
^ ACT|P=ACTV:guarantee|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:judah|R.TRG=ENT:father|R.OBJ=OBJ:boy|R.MOD=MOD:personally; ^ ACT|P=ACTV:bear-blame|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:judah|R.COND=REL:if->ACT:fail->OBJ:return->ENT:boy|Q.DUR=TMP:forever, [GNSS|2357-235E]
^ ACT|P=ACTV:plead-substitute|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:judah|R.TO=ENT:joseph|R.OBJ=OBJ:let-me-remain->ROLE:slave->R.PLACE=REL:in-place-of->ENT:boy>>REL:and->OBJ:let->ENT:benjamin->ACT:return->WITH=ENT:brothers, [GNSS|235F-2364]
^ ACT|P=ACTV:plead|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:judah|R.OBJ=OBJ:how-face->ENT:father->WITHOUT=ENT:boy>>REL:I->C.POL=NEG->ACT:bear->OBJ:witness->OBJ:disaster->R.TRG=ENT:father, [GNSS|2365-236B]
^ ACT|P=ACTV:lose-control|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|C.POL=NEG; ^ ACT|P=ACTV:order|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.OBJ=OBJ:everyone->ACT:go-out; ^ ACT|P=ACTV:reveal-identity|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TO=ENT:brothers, [GNSS|236C-2375]
^ ACT|P=ACTV:weep-loudly|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph; ^ ACT|P=ACTV:hear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:egyptians>>ENT:household->ENT:pharaoh, [GNSS|2376-2379]
^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.OBJ=ALT:i-am-joseph>>QUES:is-my-father-still-alive; ^ COP|P=be-terrified|G.T=PA|G.V=STAT|G.M=IND|R.AFF=ENT:brothers|R.RES=REL:unable->ACT:respond, [GNSS|237A-2381]
^ ACT|P=ACTV:urge-come-close|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TRG=ENT:brothers; ^ ACT|P=ACTV:come-close|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:brothers; ^ ACT|P=ACTV:identify|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.OBJ=ALT:i-am-joseph->ROLE:brother->R.REL=whom->ENT:you->ACT:sold->LOC:egypt, [GNSS|2382-2388]
^ ACT|P=ACTV:comfort|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TRG=ENT:brothers|R.OBJ=OBJ:do-not-be-distressed>>OBJ:nor-angry-with-yourselves|R.REAS=REL:god->ACT:send-ahead->R.AFF=ENT:joseph|R.PURP=REL:save->OBJ:lives, [GNSS|2389-238E]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=TMP:famine|Q.DUR=Q.N=2|Q.U=UNIT:year|R.TMP2=TMP:will-continue->Q.N=5|Q.U=UNIT:year|R.RES=REL:without->OBJ:plowing>>OBJ:harvest, [GNSS|238F-2395]
^ ACT|P=ACTV:send-ahead|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=ENT:joseph|R.PURP=REL:ensure->OBJ:survival->ENT:you>>REL:deliver->ENT:you->BY=OBJ:great-rescue, [GNSS|2396-239B]
^ ACT|P=ACTV:assert|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.OBJ=OBJ:god->REL:not-you->ACT:sent-me-here>>REL:he->ACT:make-me->ROLE:advisor->ENT:pharaoh>>ROLE:master->OBJ:household->ENT:pharaoh>>ROLE:ruler->LOC:egypt, [GNSS|239C-23A4]
^ ACT|P=ACTV:command|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TRG=ENT:brothers|R.OBJ=OBJ:go-quickly->TO=ENT:father>>ACT:say->ALT:god-made-me-lord-of-egypt->REL:come-at-once, [GNSS|23A5-23AC]
^ ACT|P=ACTV:promise-settle|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TRG=ENT:family|R.OBJ=OBJ:settle->LOC:goshen|R.NEAR=ENT:joseph|R.WITH=OBJ:descendants>>OBJ:livestock>>OBJ:possessions, [GNSS|23AD-23B5]
^ ACT|P=ACTV:promise-provide|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|Q.DUR=TMP:remaining->Q.N=5|Q.U=UNIT:year|R.OBJ=OBJ:famine|R.PURP=REL:so->ENT:you>>ENT:household->C.POL=NEG->ACT:perish, [GNSS|23B6-23BD]
^ ACT|P=ACTV:assert-authenticity|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.OBJ=OBJ:see-with-your-own-eyes>>OBJ:and->ENT:benjamin->REL:that->ALT:i-joseph->ACT:am-speaking, [GNSS|23BE-23C2]
^ ACT|P=ACTV:charge|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TRG=ENT:brothers|R.OBJ=OBJ:report->TO=ENT:father->OBJ:all-honor->ENT:joseph->LOC:egypt>>OBJ:all-witnessed>>ACT:hurry->ACT:bring->ENT:him, [GNSS|23C3-23CA]
^ ACT|P=ACTV:embrace-and-weep|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph>>ENT:benjamin|R.MUT=REL:benjamin->ACT:weep-in-return, [GNSS|23CB-23CE]
^ ACT|P=ACTV:kiss-and-weep|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TRG=ENT:each-brother; ^ ACT|P=ACTV:converse-afterward|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:they, [GNSS|23CF-23D3]
^ ACT|P=ACTV:reach-news|G.T=PA|G.V=ACT|G.M=IND|R.AFF=OBJ:news|R.DEST=LOC:palace->ENT:pharaoh|R.CONT=ALT:joseph-brothers-have-arrived; ^ COP|P=be-delighted|G.T=PA|G.V=STAT|G.M=IND|R.AFF=ENT:pharaoh>>ENT:officials, [GNSS|23D4-23D8]
^ ACT|P=ACTV:instruct|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:pharaoh|R.TRG=ENT:joseph|R.OBJ=OBJ:tell->ENT:brothers->OBJ:load-animals>>ACT:return->LOC:canaan, [GNSS|23D9-23DE]
^ ACT|P=ACTV:invite-and-promise|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:pharaoh|R.TRG=ENT:brothers|R.OBJ=OBJ:bring->ENT:father>>ENT:families->TO=ENT:pharaoh|R.RES=REL:grant->OBJ:best-of-egypt>>REL:enjoy->OBJ:abundance, [GNSS|23DF-23E7]
^ ACT|P=ACTV:order-wagons|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:pharaoh|R.TRG=ENT:brothers|R.OBJ=OBJ:take->OBJ:wagons->SRC=LOC:egypt|R.FOR=ENT:children>>ENT:wives>>ACT:collect->ENT:father>>ACT:return, [GNSS|23E8-23EF]
^ ACT|P=ACTV:assure-provision|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:pharaoh|R.OBJ=OBJ:do-not-worry->OBJ:belongings>>REL:finest-goods->LOC:egypt->R.POSS=ENT:you, [GNSS|23F0-23F4]
^ ACT|P=ACTV:obey|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:brothers; ^ ACT|P=ACTV:supply|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.OBJ=OBJ:wagons|R.REF=REL:per->ORDER:pharaoh>>OBJ:travel-rations, [GNSS|23F5-23FA]
^ ACT|P=ACTV:give-gifts|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TO=ENT:each-brother|R.OBJ=OBJ:new-clothes; ^ ACT|P=ACTV:give-extra|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TO=ENT:benjamin|R.OBJ=Q.N=300|Q.U=UNIT:shekel->MAT:silver>>Q.N2=5|Q.U2=UNIT:outfit, [GNSS|23FB-2401]
^ ACT|P=ACTV:dispatch|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TO=ENT:jacob|R.OBJ=Q.N=10|Q.U=UNIT:donkey->LOAD=OBJ:finest-goods->LOC:egypt>>Q.N2=10|Q.U2=UNIT:she-donkey->CARRY=OBJ:grain>>OBJ:bread>>OBJ:provisions->FOR:journey, [GNSS|2402-240A]
^ ACT|P=ACTV:dismiss-with-warning|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:joseph|R.TRG=ENT:brothers|R.OBJ=ALT:do-not-quarrel-on-the-journey, [GNSS|240B-2410]
^ ACT|P=ACTV:depart|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:brothers|R.SRC=LOC:egypt|R.DEST=LOC:canaan|R.TO=ENT:father->ENT:jacob, [GNSS|2411-2414]
^ ACT|P=ACTV:announce|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:brothers|R.TRG=ENT:jacob|R.OBJ=ALT:joseph-is-alive>>ALT:joseph-rules-all-egypt; ^ ACT|P=ACTV:fail-heart|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.REAS=REL:not-believe->OBJ:them, [GNSS|2415-241B]
^ ACT|P=ACTV:repeat-message|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:brothers|R.OBJ=OBJ:full-message->ENT:joseph; ^ ACT|P=ACTV:see|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:wagons->R.SENT=REL:sent-for->ENT:him; ^ ACT|P=ACTV:revive-spirit|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob, [GNSS|241C-2424]
^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:israel|R.OBJ=ALT:enough->REL:joseph-lives>>ACT:i-will-go->PURP:see->ENT:him->TMP:before-i-die, [GNSS|2425-242B]
^ ACT|P=ACTV:set-out|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.WITH=OBJ:possessions->Q.SCP=ALL; ^ ACT|P=ACTV:reach|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.DEST=LOC:beer-sheba; ^ ACT|P=ACTV:sacrifice|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.TO=ENT:god->REL:of->ENT:isaac->ROLE:father, [GNSS|242C-2431]
^ ACT|P=ACTV:address|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.TRG=ENT:israel|R.MODE=ROLE:night-vision|R.QUO=ALT:jacob-jacob; ^ ACT|P=ACTV:reply|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:israel|R.OBJ=ALT:i-am-here, [GNSS|2432-2437]
^ ACT|P=ACTV:say|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.TRG=ENT:israel|R.OBJ=OBJ:i-am->ENT:god->REL:of->ENT:father|R.DIR=REL:do-not-fear->LOC:egypt|R.PROM=REL:i-will-make->ENT:you->OBJ:great-nation->LOC:there, [GNSS|2438-243E]
^ ACT|P=ACTV:promise|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.TRG=ENT:israel|R.OBJ=OBJ:i-will-accompany->R.DEST=LOC:egypt>>REL:and-later->ACT:bring-out->ENT:you>>REL:joseph->ACT:close->OBJ:eyes->ENT:israel->TMP:in-death, [GNSS|243F-2446]
^ ACT|P=ACTV:depart|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.SRC=LOC:beer-sheba; ^ ACT|P=ACTV:transport|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:sons->ENT:jacob|R.OBJ=ENT:jacob>>OBJ:children>>OBJ:wives|R.VEH=OBJ:wagons->ENT:pharaoh, [GNSS|2447-244E]
^ ACT|P=ACTV:bring|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:they|R.OBJ=OBJ:livestock>>OBJ:possessions|R.SRC=LOC:canaan|R.DEST=LOC:egypt|R.SUBJ=ENT:jacob>>ENT:descendants->Q.SCP=ALL, [GNSS|244F-2455]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ROLE:patriarch|R.AEE=REL:migrated-to->LOC:egypt|R.WITH=ENT:descendants, [GNSS|2456-245B]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:reuben|R.OBJ=ROLE:first-born->ENT:jacob, [GNSS|2460-2461]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:hanoch|R.OBJ=ROLE:son->ENT:reuben, [GNSS|2462-2463]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:pallu|R.OBJ=ROLE:son->ENT:reuben, [GNSS|2464]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:hezron|R.OBJ=ROLE:son->ENT:reuben, [GNSS|2464]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:carmi|R.OBJ=ROLE:son->ENT:reuben, [GNSS|2465]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:simeon|R.OBJ=ROLE:son->ENT:jacob, [GNSS|2466-2467]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jemuel|R.OBJ=ROLE:son->ENT:simeon, [GNSS|2468]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jamin|R.OBJ=ROLE:son->ENT:simeon, [GNSS|2468]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ohad|R.OBJ=ROLE:son->ENT:simeon, [GNSS|2469]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jachin|R.OBJ=ROLE:son->ENT:simeon, [GNSS|2469]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:zohar|R.OBJ=ROLE:son->ENT:simeon, [GNSS|246A]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:shaul|R.OBJ=ROLE:son->ENT:simeon|R.AEE=REL:by->ENT:woman->ETH:canaanitish, [GNSS|246B]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:levi|R.OBJ=ROLE:son->ENT:jacob, [GNSS|246C-246D]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:gershon|R.OBJ=ROLE:son->ENT:levi, [GNSS|246D]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:kohath|R.OBJ=ROLE:son->ENT:levi, [GNSS|246E]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:merari|R.OBJ=ROLE:son->ENT:levi, [GNSS|246E]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:judah|R.OBJ=ROLE:son->ENT:jacob, [GNSS|246F-2470]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:er|R.OBJ=ROLE:son->ENT:judah|R.AEE=REL:died->LOC:canaan, [GNSS|2471]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:onan|R.OBJ=ROLE:son->ENT:judah|R.AEE=REL:died->LOC:canaan, [GNSS|2472]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:shelah|R.OBJ=ROLE:son->ENT:judah, [GNSS|2472]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:perez|R.OBJ=ROLE:son->ENT:judah, [GNSS|2472]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:zerah|R.OBJ=ROLE:son->ENT:judah, [GNSS|2472]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:hezron|R.OBJ=ROLE:son->ENT:perez, [GNSS|2477]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:hamul|R.OBJ=ROLE:son->ENT:perez, [GNSS|2478]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:issachar|R.OBJ=ROLE:son->ENT:jacob, [GNSS|2479-247A]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:tola|R.OBJ=ROLE:son->ENT:issachar, [GNSS|247B]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:puvah|R.OBJ=ROLE:son->ENT:issachar, [GNSS|247C]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:iob|R.OBJ=ROLE:son->ENT:issachar, [GNSS|247C]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:shimron|R.OBJ=ROLE:son->ENT:issachar, [GNSS|247D]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:zebulun|R.OBJ=ROLE:son->ENT:jacob, [GNSS|247E-247F]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:sered|R.OBJ=ROLE:son->ENT:zebulun, [GNSS|2480]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ROLE:wife->ENT:jacob|R.AEE=REL:mother->OBJ:sons|Q.N=6>>ENT:dinah, [GNSS|2481-2484]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=LOC:paddan-aram|R.OBJ=ROLE:place|R.AEE=REL:where->ACT:bear->R.AFF=ENT:leah|R.OBJ=OBJ:children|R.TO=ENT:jacob, [GNSS|2482]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:dinah|R.OBJ=ROLE:daughter->ENT:jacob>>ENT:leah, [GNSS|2484]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:gad|R.OBJ=ROLE:son->ENT:jacob, [GNSS|2489-248A]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ziphion|R.OBJ=ROLE:son->ENT:gad, [GNSS|248A]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:haggi|R.OBJ=ROLE:son->ENT:gad, [GNSS|248B]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:shuni|R.OBJ=ROLE:son->ENT:gad, [GNSS|248B]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ezbon|R.OBJ=ROLE:son->ENT:gad, [GNSS|248C]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:eri|R.OBJ=ROLE:son->ENT:gad, [GNSS|248C]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:arodi|R.OBJ=ROLE:son->ENT:gad, [GNSS|248D]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:areli|R.OBJ=ROLE:son->ENT:gad, [GNSS|248D]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:asher|R.OBJ=ROLE:son->ENT:jacob, [GNSS|248E-248F]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:imnah|R.OBJ=ROLE:son->ENT:asher, [GNSS|2490]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ishvah|R.OBJ=ROLE:son->ENT:asher, [GNSS|2490]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ishvi|R.OBJ=ROLE:son->ENT:asher, [GNSS|2491]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:beriah|R.OBJ=ROLE:son->ENT:asher, [GNSS|2491]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:serah|R.OBJ=ROLE:sister|R.AEE=REL:of->OBJ:sons->ENT:asher, [GNSS|2492]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:heber|R.OBJ=ROLE:son->ENT:beriah, [GNSS|2494]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:malchiel|R.OBJ=ROLE:son->ENT:beriah, [GNSS|2495]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:zilpah|R.OBJ=ROLE:maidservant|R.AEE=REL:given-to->ENT:leah|R.BY=ENT:laban|R.AEE2=REL:mother->ENT:gad>>ENT:asher, [GNSS|2497-249A]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:laban|R.OBJ=ROLE:father->ENT:leah>>ENT:rachel; ^ ACT|P=ACTV:give|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.OBJ=ENT:zilpah|R.TO=ENT:leah, [GNSS|2498]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ROLE:wife->ENT:jacob|R.AEE=REL:mother->ENT:joseph>>ENT:benjamin, [GNSS|249C-249D]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:joseph|R.OBJ=ROLE:son->ENT:jacob>>ENT:rachel, [GNSS|249D]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:benjamin|R.OBJ=ROLE:son->ENT:jacob>>ENT:rachel, [GNSS|249E]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:manasseh|R.OBJ=ROLE:son->ENT:joseph|R.AEE=REL:born->LOC:egypt, [GNSS|24A1]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ephraim|R.OBJ=ROLE:son->ENT:joseph|R.AEE=REL:born->LOC:egypt, [GNSS|24A1]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:asenath|R.OBJ=ROLE:daughter->ENT:poti-phera->ROLE:priest->LOC:on|R.AEE=REL:mother->ENT:manasseh>>ENT:ephraim, [GNSS|24A2-24A4]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:poti-phera|R.OBJ=ROLE:priest|R.LOC=LOC:on, [GNSS|24A3]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=LOC:on|R.OBJ=ROLE:location|R.AEE=REL:of->ENT:poti-phera->ROLE:priesthood, [GNSS|24A4]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:bela|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A6]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:becher|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A7]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ashbel|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A7]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:gera|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A7-24A8]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:naaman|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A8]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ehi|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A8]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:rosh|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A8-24A9]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:muppim|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A9]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:huppim|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24A9-24AA]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:ard|R.OBJ=ROLE:son->ENT:benjamin, [GNSS|24AA]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ROLE:wife->ENT:jacob|R.AEE=REL:mother->ENT:joseph>>ENT:benjamin, [GNSS|24AC-24AD]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ROLE:patriarch->ETH:israelites|R.ALT=ALT:israel, [GNSS|24AD]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:dan|R.OBJ=ROLE:son->ENT:jacob|R.AEE=REL:founder->ROLE:tribe->ETH:israelite, [GNSS|24AF-24B0]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:hushim|R.OBJ=ROLE:son->ENT:dan, [GNSS|24B0-24B1]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:naphtali|R.OBJ=ROLE:son->ENT:jacob|R.AEE=REL:founder->ROLE:tribe->ETH:israelite, [GNSS|24B1-24B2]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jahzeel|R.OBJ=ROLE:son->ENT:naphtali, [GNSS|24B2-24B3]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:guni|R.OBJ=ROLE:son->ENT:naphtali, [GNSS|24B3]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jezer|R.OBJ=ROLE:son->ENT:naphtali, [GNSS|24B3-24B4]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:shillem|R.OBJ=ROLE:son->ENT:naphtali, [GNSS|24B4]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:bilhah|R.OBJ=ROLE:handmaid->ENT:rachel|R.AEE=REL:mother->ENT:dan>>ENT:naphtali, [GNSS|24B6]
